ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44026,23,services,single,secondary,no,488,no,no,cellular,29,jun,205,1,91,3,success,yes
44027,30,student,single,secondary,no,314,no,no,cellular,29,jun,189,1,204,6,success,no
44028,39,management,married,tertiary,no,2939,no,no,cellular,29,jun,385,1,165,2,success,no
44029,35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,yes
44030,33,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,yes
44031,29,student,single,secondary,no,808,no,no,cellular,29,jun,189,1,362,1,other,no
44034,50,technician,married,tertiary,no,5114,no,no,telephone,29,jun,286,2,153,2,other,no
44038,31,management,single,tertiary,no,1539,yes,no,cellular,30,jun,107,2,756,2,other,no
44039,32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes
44041,48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,263,1,450,2,failure,yes
44042,19,student,single,secondary,no,424,no,no,cellular,30,jun,121,3,195,2,other,no
44043,41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success,yes
44046,43,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure,yes
44048,39,technician,married,secondary,no,4861,yes,no,telephone,30,jun,119,1,183,2,other,no
44049,21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,yes
44050,74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,301,5,93,4,other,yes
44051,72,retired,single,tertiary,no,1285,no,no,telephone,1,jul,494,4,150,9,failure,no
44055,42,technician,married,secondary,no,2152,no,no,cellular,1,jul,113,2,93,4,failure,no
44056,32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success,yes
44057,63,retired,married,secondary,no,2896,no,no,cellular,1,jul,304,1,119,2,success,yes
44058,19,student,single,secondary,no,526,no,no,cellular,1,jul,174,1,199,3,failure,no
44060,29,self-employed,single,tertiary,no,805,no,no,cellular,1,jul,302,2,128,8,success,no
44064,35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success,no
44066,67,retired,married,tertiary,no,1948,no,no,cellular,2,jul,844,2,155,5,success,no
44071,45,management,married,secondary,no,2897,no,no,cellular,2,jul,301,2,88,5,failure,no
44072,39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,yes
44076,32,student,single,secondary,no,61,no,yes,cellular,5,jul,178,3,515,7,failure,no
44079,30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,yes
44082,32,management,single,tertiary,no,623,no,no,cellular,6,jul,335,3,194,2,failure,yes
44084,50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,257,1,85,7,failure,no
44087,60,technician,married,secondary,no,259,no,no,cellular,6,jul,396,1,386,2,success,yes
44089,37,technician,married,secondary,no,432,yes,no,cellular,6,jul,386,3,776,55,failure,yes
44091,43,technician,married,secondary,no,69,yes,yes,cellular,7,jul,156,1,260,2,failure,no
44092,48,management,single,tertiary,no,159,no,no,telephone,7,jul,229,1,251,6,success,yes
44093,52,services,married,secondary,no,657,no,no,telephone,7,jul,398,2,460,2,failure,yes
44094,29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,yes
44096,42,management,married,tertiary,no,298,no,no,cellular,8,jul,214,4,115,6,failure,no
44097,47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,yes
44098,70,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,yes
44099,28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure,yes
44100,70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173,11,162,5,failure,no
44101,31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,411,2,148,9,other,yes
44102,80,retired,married,secondary,no,668,no,no,telephone,8,jul,250,1,371,1,success,yes
44103,29,management,single,tertiary,no,502,no,no,cellular,8,jul,968,1,87,5,failure,yes
44104,29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure,no
44111,59,management,married,secondary,no,111,no,no,telephone,8,jul,312,2,381,3,failure,no
44114,38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,483,4,239,7,success,yes
44116,36,technician,single,secondary,no,966,no,no,cellular,9,jul,119,9,367,4,other,no
44117,43,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,582,2,161,4,failure,no
44118,29,management,single,secondary,no,966,no,no,cellular,9,jul,1185,1,396,2,other,no
44119,26,student,single,secondary,no,1164,no,no,cellular,9,jul,116,1,301,1,other,no
44127,74,retired,married,primary,no,5539,no,no,cellular,12,jul,390,2,159,3,failure,no
44128,27,unemployed,single,tertiary,no,77,no,no,cellular,12,jul,305,4,77,1,success,no
44129,35,self-employed,married,tertiary,no,2427,no,no,cellular,12,jul,210,3,158,7,other,yes
44130,50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,12,jul,101,2,185,2,failure,no
44131,27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no
44133,43,admin.,single,secondary,no,386,no,no,cellular,12,jul,220,3,529,1,failure,yes
44135,20,student,single,primary,no,134,no,no,cellular,12,jul,273,1,277,3,other,no
44137,29,services,single,secondary,no,102,no,no,cellular,12,jul,154,1,182,5,failure,no
44138,57,retired,married,secondary,no,1044,no,no,telephone,12,jul,567,1,182,3,success,yes
44140,36,management,married,tertiary,no,93,no,no,cellular,12,jul,262,2,182,7,failure,yes
44141,31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,248,1,194,3,failure,yes
44143,72,admin.,married,primary,no,2321,no,no,cellular,12,jul,200,6,122,6,other,no
44144,47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success,yes
44145,80,retired,married,primary,no,1468,no,no,cellular,13,jul,256,2,181,3,success,no
44147,30,student,single,secondary,no,459,no,no,cellular,13,jul,98,2,210,22,success,no
44148,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195,2,91,10,success,yes
44149,33,management,single,tertiary,no,1962,no,no,cellular,13,jul,363,1,181,1,failure,yes
44150,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,yes
44151,79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,617,1,377,1,success,yes
44152,24,student,single,secondary,no,1123,no,no,cellular,13,jul,475,1,412,1,other,yes
44154,63,retired,married,tertiary,no,4692,yes,no,cellular,13,jul,88,1,181,2,failure,no
44156,38,self-employed,divorced,tertiary,no,6447,no,no,cellular,13,jul,316,3,182,1,failure,no
44157,31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,309,1,181,3,success,yes
44158,22,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,yes
44160,40,management,married,tertiary,no,4539,no,no,cellular,13,jul,256,3,439,1,failure,yes
44162,31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,yes
44163,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182,2,success,yes
44164,51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,371,2,166,3,other,yes
44167,70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413,1,181,3,success,yes
44168,24,student,single,primary,no,1235,no,no,cellular,14,jul,334,4,93,6,other,yes
44171,53,technician,married,primary,no,6181,no,no,cellular,14,jul,817,2,209,3,other,yes
44173,86,retired,married,primary,no,1255,no,no,telephone,14,jul,247,1,180,3,success,yes
44174,30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203,1,183,2,failure,no
44179,35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,failure,yes
44181,28,student,single,secondary,no,205,no,no,cellular,14,jul,87,3,184,2,other,yes
44183,66,retired,married,secondary,no,154,no,no,cellular,15,jul,268,5,181,2,failure,yes
44184,36,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jul,185,5,181,6,failure,no
44185,30,management,single,tertiary,no,232,no,no,cellular,15,jul,219,1,91,1,success,yes
44186,60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346,1,181,4,success,yes
44187,46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,957,1,182,1,success,yes
44188,47,admin.,married,secondary,no,3676,no,no,cellular,15,jul,415,2,342,1,other,yes
44189,31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
44190,66,retired,married,primary,no,2173,no,no,cellular,15,jul,178,1,181,5,failure,no
44191,64,housemaid,married,primary,no,768,no,no,cellular,15,jul,250,2,182,1,success,no
44193,63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,390,2,182,5,success,yes
44194,42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250,4,415,2,failure,yes
44195,57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,210,2,456,2,success,no
44196,29,student,single,secondary,no,658,no,no,cellular,15,jul,198,2,244,4,other,yes
44197,61,retired,married,secondary,no,938,no,no,cellular,15,jul,392,2,183,3,success,yes
44200,60,services,single,secondary,no,739,no,no,cellular,15,jul,261,1,182,1,success,no
44201,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,815,2,407,3,success,yes
44202,38,admin.,single,secondary,no,4803,no,no,cellular,16,jul,129,2,182,2,success,no
44203,58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,no
44204,43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes
44205,64,retired,married,secondary,no,588,no,no,cellular,16,jul,574,1,179,3,success,yes
44207,22,student,single,primary,no,423,no,no,cellular,16,jul,316,1,179,10,success,yes
44209,52,technician,married,tertiary,no,2506,no,no,cellular,16,jul,377,1,228,3,failure,no
44214,37,management,married,tertiary,no,0,no,no,cellular,16,jul,268,2,182,3,success,yes
44215,48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,806,3,183,5,success,yes
44216,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no
44218,42,management,divorced,tertiary,no,5037,no,no,cellular,16,jul,100,6,84,14,success,no
44219,33,technician,married,secondary,no,183,no,no,cellular,16,jul,457,2,182,3,other,yes
44221,51,admin.,married,secondary,no,423,yes,yes,cellular,16,jul,84,5,183,2,failure,no
44224,39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207,2,276,3,other,yes
44225,34,technician,married,secondary,no,806,no,no,cellular,19,jul,253,3,458,1,success,yes
44226,46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1148,1,276,2,other,yes
44227,58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128,2,234,2,failure,no
44230,36,management,divorced,tertiary,no,1057,no,no,cellular,19,jul,230,2,164,2,failure,yes
44233,44,management,single,tertiary,no,1090,no,no,cellular,19,jul,204,4,532,2,other,yes
44234,73,retired,married,primary,no,1388,no,no,cellular,20,jul,146,3,190,3,success,no
44235,46,blue-collar,married,secondary,no,6879,no,no,cellular,20,jul,296,1,281,2,failure,no
44236,57,retired,married,secondary,no,3738,yes,no,cellular,20,jul,178,2,92,8,failure,yes
44237,35,management,married,tertiary,no,2374,yes,yes,cellular,20,jul,174,2,215,6,other,no
44238,29,admin.,single,secondary,no,854,no,no,cellular,20,jul,175,5,95,1,other,no
44239,29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,165,2,481,1,success,yes
44244,29,management,single,tertiary,no,2344,yes,no,cellular,20,jul,288,1,133,2,failure,no
44246,27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104,1,288,8,failure,no
44249,35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143,1,412,3,other,yes
44250,24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,1,156,2,success,yes
44252,24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,355,2,92,1,success,yes
44254,34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,355,1,342,3,success,yes
44255,60,unemployed,married,primary,no,0,no,no,cellular,22,jul,1193,1,412,1,other,yes
44256,27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,138,2,178,4,success,yes
44261,34,technician,single,secondary,no,1279,yes,no,cellular,22,jul,174,2,160,8,other,yes
44263,34,technician,single,secondary,no,1313,no,no,cellular,22,jul,427,2,94,4,failure,no
44264,42,technician,single,secondary,no,631,no,no,telephone,22,jul,171,2,413,3,failure,no
44265,36,management,married,tertiary,no,203,no,no,cellular,23,jul,608,3,179,2,success,yes
44268,35,management,married,tertiary,no,4124,yes,no,cellular,23,jul,350,2,445,7,other,yes
44270,49,admin.,married,secondary,no,197,yes,no,cellular,23,jul,125,1,101,3,success,no
44271,33,management,single,tertiary,no,307,no,no,cellular,23,jul,113,6,179,4,failure,no
44272,36,technician,divorced,secondary,no,1451,yes,no,cellular,23,jul,192,4,93,17,other,yes
44273,30,student,single,tertiary,no,3026,no,no,cellular,23,jul,251,1,535,1,failure,yes
44274,41,technician,single,tertiary,no,431,no,no,cellular,23,jul,196,1,88,5,failure,yes
44278,28,student,single,secondary,no,2015,no,no,cellular,26,jul,110,2,182,2,failure,no
44279,82,retired,married,primary,no,243,no,no,cellular,26,jul,275,1,180,2,success,yes
44280,26,student,single,secondary,no,3090,no,no,cellular,26,jul,379,1,339,1,failure,no
44281,56,retired,married,secondary,no,393,no,yes,cellular,26,jul,183,1,221,2,failure,yes
44286,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,jul,768,2,91,5,success,no
44287,37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,546,2,784,3,failure,yes
44288,48,management,married,tertiary,no,612,no,no,cellular,26,jul,86,7,292,1,other,no
44290,37,management,married,tertiary,no,387,no,no,cellular,26,jul,128,2,419,1,failure,no
44291,28,admin.,single,tertiary,no,313,no,yes,cellular,26,jul,461,2,326,4,failure,no
44293,32,admin.,single,secondary,no,457,no,no,cellular,26,jul,109,3,455,2,failure,no
44294,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
44295,61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,336,2,259,3,success,yes
44296,23,student,single,secondary,no,794,no,no,cellular,26,jul,607,3,171,3,other,yes
44297,69,retired,married,secondary,no,0,no,no,cellular,27,jul,666,1,90,4,success,yes
44299,33,management,single,tertiary,no,373,no,yes,cellular,27,jul,267,1,180,4,failure,yes
44304,49,admin.,divorced,secondary,no,1180,no,no,cellular,27,jul,139,2,181,4,success,no
44305,31,admin.,single,secondary,no,255,no,no,cellular,27,jul,167,2,181,1,success,no
44306,45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,yes
44307,61,retired,married,secondary,no,1058,no,no,cellular,27,jul,218,2,91,3,success,yes
44308,41,retired,single,primary,no,2579,no,no,cellular,27,jul,235,1,287,1,failure,no
44312,40,admin.,married,secondary,no,0,no,no,cellular,28,jul,496,2,182,11,success,yes
44313,55,technician,married,tertiary,no,1320,no,no,cellular,28,jul,340,1,91,2,success,yes
44315,39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,yes
44316,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,844,5,181,4,failure,yes
44319,31,management,single,tertiary,no,725,yes,no,cellular,28,jul,211,1,92,2,failure,no
44320,22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,3,93,1,other,yes
44321,27,student,single,tertiary,no,311,no,no,cellular,28,jul,462,1,148,4,success,yes
44322,32,admin.,married,secondary,no,389,yes,no,cellular,28,jul,129,3,233,3,failure,no
44323,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success,yes
44324,54,management,married,tertiary,no,752,no,no,telephone,29,jul,211,5,491,4,other,yes
44325,53,technician,married,tertiary,no,2557,no,no,cellular,29,jul,95,4,182,7,success,no
44329,57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,yes
44330,31,management,single,tertiary,no,1761,yes,no,telephone,29,jul,332,3,440,3,failure,yes
44332,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,200,4,181,2,failure,yes
44334,77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,yes
44336,32,management,married,tertiary,no,6138,no,no,cellular,29,jul,519,2,90,9,failure,yes
44339,69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,success,yes
44340,69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,yes
44342,35,management,single,tertiary,no,2187,yes,no,cellular,29,jul,229,1,174,13,other,no
44343,47,management,divorced,tertiary,no,-130,yes,no,cellular,30,jul,221,4,431,5,other,no
44344,30,admin.,single,tertiary,no,8,no,yes,cellular,30,jul,76,2,150,1,failure,no
44345,28,admin.,single,secondary,no,261,yes,yes,cellular,30,jul,269,7,182,9,success,no
44346,34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,292,1,183,2,success,yes
44347,71,technician,married,secondary,no,3020,no,no,telephone,30,jul,304,1,270,3,failure,yes
44349,45,management,single,tertiary,no,4831,no,no,cellular,30,jul,852,3,182,11,success,yes
44350,64,retired,married,primary,no,12067,no,no,telephone,30,jul,367,2,92,2,success,yes
44352,35,technician,single,secondary,no,1227,no,no,cellular,30,jul,1005,5,134,10,success,yes
44353,36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,3,179,4,failure,no
44355,27,technician,single,secondary,no,842,no,no,cellular,30,jul,273,1,91,1,other,no
44360,35,self-employed,married,tertiary,no,980,no,no,cellular,2,aug,428,2,336,6,failure,no
44363,33,management,married,tertiary,no,643,no,no,cellular,2,aug,203,3,94,1,other,no
44364,26,technician,single,secondary,no,1873,no,no,cellular,2,aug,1013,3,276,2,other,no
44367,34,management,single,tertiary,no,275,no,no,cellular,2,aug,196,2,455,23,other,yes
44368,34,management,married,secondary,no,369,no,no,cellular,2,aug,868,3,342,4,failure,yes
44371,32,technician,single,tertiary,no,388,no,no,cellular,2,aug,100,8,95,3,success,no
44375,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure,yes
