path,root,phase,family,role,size_bytes,size_mb,mtime,rows_counted,n_columns,columns_preview,content_summary,question_answered,probable_origin,strong_ref_count,weak_ref_count,reference_examples,readable,read_error
.agents/ds-visual-storyteller-definitive/skills/ds-visual-storyteller-definitive/assets/benchmark_validation/basic/area_chart_time_series/data.csv,.agents,agents_aux,other_tables,auxiliar_agents_fuera_nucleo_tfg,2188,0.002,2026-06-04 22:34,48,4,year | month | sales_A | sales_B,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Coste operacional: tiempos, variables o recursos.",Assets de .agents; no núcleo del TFG.,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rfe_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,858,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rfe_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,843,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rfe_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,832,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rrfs_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,844,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rrfs_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,861,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rrfs_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,843,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__rrfs_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,836,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__variance_k10__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,857,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__variance_k10__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,875,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__variance_k10__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,862,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__customer_churn__variance_k10__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,850,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__all_features__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,684,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__all_features__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,700,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__all_features__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,688,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__all_features__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,674,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__boruta_confirmed_19__linear_svm.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,805,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__boruta_confirmed_19__logistic_regression.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,836,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__boruta_confirmed_19__random_forest.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,807,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
results/tables/06_modeling/experiments_validation/validation__madelon__boruta_confirmed_19__xgboost.csv,results,06_modeling,modeling,artefacto_de_fase_no_referenciado_directamente,808,0.001,2026-06-16 10:21,1,25,dataset | feature_set | selector | k | n_features | feature_path | source | model_name | experiment_id | macro_f1 | balanced_accuracy | accuracy | auc_roc | split | fit_seconds | n_train | n_validation | n_features_used | baseline_macro_f1_same_model | baseline_balanced_accuracy_same_model,"Resultados de experimento: métricas, modelo, dataset, selector y split.","Modelado: métricas, candidatos, intervalos, contrastes e interpretación.",Fase 6: results/tables/06_modeling/,0,0,,True,
